Info: *******************************************************************
Info: Running Quartus Prime Signal Tap
    Info: Version 21.3.0 Build 170 09/23/2021 SC Pro Edition
    Info: Copyright (C) 2021  Intel Corporation. All rights reserved.
    Info: Your use of Intel Corporation's design tools, logic functions 
    Info: and other software and tools, and any partner logic 
    Info: functions, and any output files from any of the foregoing 
    Info: (including device programming or simulation files), and any 
    Info: associated documentation or information are expressly subject 
    Info: to the terms and conditions of the Intel Program License 
    Info: Subscription Agreement, the Intel Quartus Prime License Agreement,
    Info: the Intel FPGA IP License Agreement, or other applicable license
    Info: agreement, including, without limitation, that your use is for
    Info: the sole purpose of programming logic devices manufactured by
    Info: Intel and sold by Intel or its authorized distributors.  Please
    Info: refer to the applicable agreement for further details, at
    Info: https://fpgasoftware.intel.com/eula.
    Info: Processing started: Sun Aug 30 16:10:28 2026
    Info: System process ID: 1121588
Info: Command: quartus_stp -t scripts/jtag/read_step5_helper_pi_state_rail_audit.tcl 600 100 "DE5 [1-11.2]"
Info: Quartus(args): 600 100 {DE5 [1-11.2]}
STEP5_PI_AUDIT_CONFIG samples=600 gap_ms=100 board_filter=DE5 [1-11.2] experiment=EXP-WRPC-STEP5-HPLL-6208-64-HELPER-PI-STATE-RAIL-AUDIT read_only=1 pi_trace_base=0x200 fresh_reset_required=1
=== DE5 [1-11.2] ===
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=1 elapsed_ms=0 FRAME_VALID=0 PI_TRACE_PRESENT=0 PI_EPOCH=INVALID PI_INTEGRATOR_BEFORE=INVALID PI_I_NEW=INVALID PI_INTEGRATOR_AFTER=INVALID PI_UNCLAMPED_OUTPUT=INVALID PI_CLAMPED_OUTPUT=INVALID PI_CLAMP_SIDE=INVALID HELPER_ERROR=INVALID HELPER_OUTPUT=INVALID FREQ_ERROR=INVALID TARGET_CODE=65531 APPLIED_CODE=5 NORMAL_COMPLETED=0 NORMAL_FINC=0 NORMAL_FDEC=0 HELPER_LOCKED=INVALID HELPER_LOCK_COUNT=INVALID BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=32 elapsed_ms=3100 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=76756 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=305 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=33 elapsed_ms=3200 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=78254 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=304 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=34 elapsed_ms=3300 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=80502 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=302 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=35 elapsed_ms=3400 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=82000 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=292 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=36 elapsed_ms=3500 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=83500 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=296 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=37 elapsed_ms=3600 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=84998 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=307 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=38 elapsed_ms=3700 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=87246 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=302 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=39 elapsed_ms=3800 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=88744 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=292 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=40 elapsed_ms=3900 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=90242 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=290 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=41 elapsed_ms=4000 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=92490 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=298 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=42 elapsed_ms=4100 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=93990 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=302 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=43 elapsed_ms=4200 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=96236 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=293 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=44 elapsed_ms=4300 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=98484 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=296 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=45 elapsed_ms=4400 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=100732 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=313 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=46 elapsed_ms=4500 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=102232 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=298 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=47 elapsed_ms=4600 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=103730 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=309 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=48 elapsed_ms=4700 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=105978 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=293 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=49 elapsed_ms=4800 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=107476 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=299 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=50 elapsed_ms=4900 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=110474 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=294 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=51 elapsed_ms=5000 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=112722 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=299 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=52 elapsed_ms=5100 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=114970 PI_INTEGRATOR_BEFORE=245696682 PI_I_NEW=245996682 PI_INTEGRATOR_AFTER=245696682 PI_UNCLAMPED_OUTPUT=65556 PI_CLAMPED_OUTPUT=65531 PI_CLAMP_SIDE=1 HELPER_ERROR=-150000 HELPER_OUTPUT=65531 FREQ_ERROR=310 TARGET_CODE=65531 APPLIED_CODE=65477 NORMAL_COMPLETED=1023 NORMAL_FINC=1023 NORMAL_FDEC=0 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=53 elapsed_ms=5200 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=1716 PI_INTEGRATOR_BEFORE=0 PI_I_NEW=-300000 PI_INTEGRATOR_AFTER=0 PI_UNCLAMPED_OUTPUT=-5561 PI_CLAMPED_OUTPUT=5 PI_CLAMP_SIDE=-1 HELPER_ERROR=150000 HELPER_OUTPUT=5 FREQ_ERROR=215 TARGET_CODE=5 APPLIED_CODE=55621 NORMAL_COMPLETED=1179 NORMAL_FINC=1024 NORMAL_FDEC=155 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=54 elapsed_ms=5300 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=3224 PI_INTEGRATOR_BEFORE=0 PI_I_NEW=-300000 PI_INTEGRATOR_AFTER=0 PI_UNCLAMPED_OUTPUT=-5561 PI_CLAMPED_OUTPUT=5 PI_CLAMP_SIDE=-1 HELPER_ERROR=150000 HELPER_OUTPUT=5 FREQ_ERROR=170 TARGET_CODE=5 APPLIED_CODE=34885 NORMAL_COMPLETED=1503 NORMAL_FINC=1024 NORMAL_FDEC=479 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=55 elapsed_ms=5400 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=5496 PI_INTEGRATOR_BEFORE=0 PI_I_NEW=-300000 PI_INTEGRATOR_AFTER=0 PI_UNCLAMPED_OUTPUT=-5561 PI_CLAMPED_OUTPUT=5 PI_CLAMP_SIDE=-1 HELPER_ERROR=150000 HELPER_OUTPUT=5 FREQ_ERROR=68 TARGET_CODE=5 APPLIED_CODE=20869 NORMAL_COMPLETED=1722 NORMAL_FINC=1024 NORMAL_FDEC=698 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=56 elapsed_ms=5500 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=7782 PI_INTEGRATOR_BEFORE=0 PI_I_NEW=-300000 PI_INTEGRATOR_AFTER=0 PI_UNCLAMPED_OUTPUT=-5561 PI_CLAMPED_OUTPUT=5 PI_CLAMP_SIDE=-1 HELPER_ERROR=150000 HELPER_OUTPUT=5 FREQ_ERROR=1 TARGET_CODE=5 APPLIED_CODE=5 NORMAL_COMPLETED=2048 NORMAL_FINC=1024 NORMAL_FDEC=1024 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=57 elapsed_ms=5600 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=9306 PI_INTEGRATOR_BEFORE=0 PI_I_NEW=-300000 PI_INTEGRATOR_AFTER=0 PI_UNCLAMPED_OUTPUT=-5561 PI_CLAMPED_OUTPUT=5 PI_CLAMP_SIDE=-1 HELPER_ERROR=150000 HELPER_OUTPUT=5 FREQ_ERROR=4 TARGET_CODE=5 APPLIED_CODE=5 NORMAL_COMPLETED=2048 NORMAL_FINC=1024 NORMAL_FDEC=1024 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=58 elapsed_ms=5700 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=11596 PI_INTEGRATOR_BEFORE=0 PI_I_NEW=-300000 PI_INTEGRATOR_AFTER=0 PI_UNCLAMPED_OUTPUT=-5561 PI_CLAMPED_OUTPUT=5 PI_CLAMP_SIDE=-1 HELPER_ERROR=150000 HELPER_OUTPUT=5 FREQ_ERROR=8 TARGET_CODE=5 APPLIED_CODE=5 NORMAL_COMPLETED=2048 NORMAL_FINC=1024 NORMAL_FDEC=1024 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=59 elapsed_ms=5800 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=13120 PI_INTEGRATOR_BEFORE=0 PI_I_NEW=-300000 PI_INTEGRATOR_AFTER=0 PI_UNCLAMPED_OUTPUT=-5561 PI_CLAMPED_OUTPUT=5 PI_CLAMP_SIDE=-1 HELPER_ERROR=150000 HELPER_OUTPUT=5 FREQ_ERROR=5 TARGET_CODE=5 APPLIED_CODE=5 NORMAL_COMPLETED=2048 NORMAL_FINC=1024 NORMAL_FDEC=1024 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=60 elapsed_ms=5900 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=15410 PI_INTEGRATOR_BEFORE=0 PI_I_NEW=-300000 PI_INTEGRATOR_AFTER=0 PI_UNCLAMPED_OUTPUT=-5561 PI_CLAMPED_OUTPUT=5 PI_CLAMP_SIDE=-1 HELPER_ERROR=150000 HELPER_OUTPUT=5 FREQ_ERROR=-25 TARGET_CODE=5 APPLIED_CODE=5 NORMAL_COMPLETED=2048 NORMAL_FINC=1024 NORMAL_FDEC=1024 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=61 elapsed_ms=6000 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=18460 PI_INTEGRATOR_BEFORE=0 PI_I_NEW=-300000 PI_INTEGRATOR_AFTER=0 PI_UNCLAMPED_OUTPUT=-5561 PI_CLAMPED_OUTPUT=5 PI_CLAMP_SIDE=-1 HELPER_ERROR=150000 HELPER_OUTPUT=5 FREQ_ERROR=-1 TARGET_CODE=5 APPLIED_CODE=5 NORMAL_COMPLETED=2048 NORMAL_FINC=1024 NORMAL_FDEC=1024 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=62 elapsed_ms=6100 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=20748 PI_INTEGRATOR_BEFORE=0 PI_I_NEW=-300000 PI_INTEGRATOR_AFTER=0 PI_UNCLAMPED_OUTPUT=-5561 PI_CLAMPED_OUTPUT=5 PI_CLAMP_SIDE=-1 HELPER_ERROR=150000 HELPER_OUTPUT=5 FREQ_ERROR=-8 TARGET_CODE=5 APPLIED_CODE=5 NORMAL_COMPLETED=2048 NORMAL_FINC=1024 NORMAL_FDEC=1024 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=63 elapsed_ms=6200 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=22274 PI_INTEGRATOR_BEFORE=0 PI_I_NEW=-300000 PI_INTEGRATOR_AFTER=0 PI_UNCLAMPED_OUTPUT=-5561 PI_CLAMPED_OUTPUT=5 PI_CLAMP_SIDE=-1 HELPER_ERROR=150000 HELPER_OUTPUT=5 FREQ_ERROR=-13 TARGET_CODE=5 APPLIED_CODE=5 NORMAL_COMPLETED=2048 NORMAL_FINC=1024 NORMAL_FDEC=1024 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=64 elapsed_ms=6300 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=24562 PI_INTEGRATOR_BEFORE=0 PI_I_NEW=-300000 PI_INTEGRATOR_AFTER=0 PI_UNCLAMPED_OUTPUT=-5561 PI_CLAMPED_OUTPUT=5 PI_CLAMP_SIDE=-1 HELPER_ERROR=150000 HELPER_OUTPUT=5 FREQ_ERROR=1 TARGET_CODE=5 APPLIED_CODE=5 NORMAL_COMPLETED=2048 NORMAL_FINC=1024 NORMAL_FDEC=1024 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
